QQ-YYYY,PASSENGERS,MEDIAN_ITIN_FARE,AVG_ITIN_FARE,MIN_ITIN_FARE,MAX_ITIN_FARE,ORIGIN_CITY_NAME,ORIGIN_LONGITUDE,ORIGIN_LATITUDE,DEST_CITY_NAME
Q3 of 2016,2.0,608.0,608.0,377.0,839.0,"Columbus, MS",-88.59138889,33.45027778,"San Francisco, CA"
Q3 of 2016,1.0,1120.0,1120.0,1120.0,1120.0,"Columbus, MS",-88.59138889,33.45027778,"San Jose, CA"
Q3 of 2016,18.0,531.0,548.9333333333333,0.0,892.0,"Gunnison, CO",-106.93888889,38.53388889,"San Francisco, CA"
Q3 of 2016,37.0,1844.5,1767.923076923077,0.0,3519.0,"Guam, Guam",144.79722222,13.48388889,"San Francisco, CA"
Q3 of 2016,1.0,2379.0,2379.0,2379.0,2379.0,"Guam, Guam",144.79722222,13.48388889,"San Jose, CA"
Q3 of 2016,26.0,520.0,540.6190476190476,0.0,1161.0,"Hayden, CO",-107.22,40.48166667,"San Francisco, CA"
Q3 of 2016,1.0,592.0,592.0,592.0,592.0,"Hayden, CO",-107.22,40.48166667,"San Jose, CA"
Q3 of 2016,15.0,573.5,550.7142857142857,11.0,1067.0,"Hilton Head, SC",-80.68333333,32.21666667,"San Francisco, CA"
Q3 of 2016,2.0,747.5,747.5,605.0,890.0,"Hibbing, MN",-92.83861111,47.38861111,"San Francisco, CA"
Q3 of 2016,10.0,527.5,621.2,45.0,1296.0,"Helena, MT",-111.98194444,46.60666667,"Oakland, CA"
Q3 of 2016,25.0,446.0,481.24,271.0,790.0,"Helena, MT",-111.98194444,46.60666667,"San Francisco, CA"
Q3 of 2016,10.0,508.0,487.77777777777777,322.0,773.0,"Helena, MT",-111.98194444,46.60666667,"San Jose, CA"
Q3 of 2016,2369.0,585.0,602.148717948718,1.0,2191.0,"Honolulu, HI",-157.9225,21.31861111,"Oakland, CA"
Q3 of 2016,4080.0,612.0,683.3177339901478,0.0,9999.0,"Honolulu, HI",-157.9225,21.31861111,"San Francisco, CA"
Q3 of 2016,2175.0,561.0,582.0661252900233,0.0,2332.0,"Honolulu, HI",-157.9225,21.31861111,"San Jose, CA"
Q3 of 2016,1.0,825.0,825.0,825.0,825.0,"Honolulu, HI",-157.9225,21.31861111,"Santa Rosa, CA"
Q3 of 2016,2.0,670.0,670.0,648.0,692.0,"Hobbs, NM",-103.21694444,32.68861111,"San Francisco, CA"
Q3 of 2016,5.0,839.0,654.4,0.0,890.0,"Homer, AK",-151.47638889,59.64527778,"Oakland, CA"
Q3 of 2016,5.0,751.0,667.6,11.0,997.0,"Homer, AK",-151.47638889,59.64527778,"San Francisco, CA"
Q3 of 2016,1.0,953.0,953.0,953.0,953.0,"Homer, AK",-151.47638889,59.64527778,"Santa Rosa, CA"
Q3 of 2016,1.0,1102.0,1102.0,1102.0,1102.0,"Huron, SD",-98.22638889,44.38361111,"San Francisco, CA"
Q3 of 2016,661.0,459.0,508.65060240963857,11.0,1289.0,"Houston, TX",-95.27861111,29.645,"Oakland, CA"
Q3 of 2016,99.0,379.0,432.92391304347825,11.0,1134.0,"Houston, TX",-95.27861111,29.645,"San Francisco, CA"
Q3 of 2016,161.0,477.0,481.64473684210526,11.0,1072.0,"Houston, TX",-95.27861111,29.645,"San Jose, CA"
Q3 of 2016,58.0,548.0,579.7368421052631,0.0,1809.0,"White Plains, NY",-73.70777778,41.06888889,"San Francisco, CA"
Q3 of 2016,8.0,643.5,786.75,306.0,1741.0,"White Plains, NY",-73.70777778,41.06888889,"San Jose, CA"
Q3 of 2016,8.0,473.0,415.0,11.0,567.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"Oakland, CA"
Q3 of 2016,8.0,513.0,607.5,345.0,897.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Francisco, CA"
Q3 of 2016,9.0,532.0,527.75,335.0,662.0,"Harlingen/San Benito, TX",-97.65222222,26.22805556,"San Jose, CA"
Q3 of 2016,6.0,503.5,546.8333333333334,401.0,887.0,"Huntsville, AL",-86.77555556,34.64277778,"Oakland, CA"
Q3 of 2016,52.0,543.5,527.3260869565217,0.0,1088.0,"Huntsville, AL",-86.77555556,34.64277778,"San Francisco, CA"
Q3 of 2016,28.0,618.5,639.6071428571429,388.0,988.0,"Huntsville, AL",-86.77555556,34.64277778,"San Jose, CA"
Q3 of 2016,6.0,518.5,522.6666666666666,347.0,789.0,"Ashland, WV",-82.55611111,38.36694444,"San Francisco, CA"
Q3 of 2016,1.0,802.0,802.0,802.0,802.0,"New Haven, CT",-72.88833333,41.26527778,"Oakland, CA"
Q3 of 2016,7.0,668.0,633.7142857142857,429.0,916.0,"New Haven, CT",-72.88833333,41.26527778,"San Francisco, CA"
Q3 of 2016,2.0,628.5,628.5,456.0,801.0,"Hyannis, MA",-70.28055556,41.66583333,"San Francisco, CA"
Q3 of 2016,1.0,774.0,774.0,774.0,774.0,"Hays, KS",-99.27416667,38.84611111,"San Francisco, CA"
Q3 of 2016,2.0,653.0,653.0,561.0,745.0,"Hays, KS",-99.27416667,38.84611111,"San Jose, CA"
Q3 of 2016,78.0,456.0,506.36764705882354,11.0,1056.0,"Washington, DC",-77.4575,38.94166667,"Oakland, CA"
Q3 of 2016,2906.0,632.5,811.6463414634146,0.0,8943.0,"Washington, DC",-77.4575,38.94166667,"San Francisco, CA"
Q3 of 2016,124.0,512.0,537.5,0.0,1520.0,"Washington, DC",-77.4575,38.94166667,"San Jose, CA"
Q3 of 2016,296.0,265.0,288.16923076923075,11.0,1077.0,"Houston, TX",-95.34,29.98333333,"Oakland, CA"
Q3 of 2016,1458.0,560.5,697.1417910447761,0.0,10171.0,"Houston, TX",-95.34,29.98333333,"San Francisco, CA"
Q3 of 2016,205.0,508.0,588.6333333333333,0.0,1727.0,"Houston, TX",-95.34,29.98333333,"San Jose, CA"
Q3 of 2016,1.0,958.0,958.0,958.0,958.0,"Houston, TX",-95.34,29.98333333,"Santa Rosa, CA"
Q3 of 2016,33.0,359.0,407.7741935483871,11.0,1036.0,"Wichita, KS",-97.43277778,37.65,"Oakland, CA"
Q3 of 2016,93.0,399.5,450.4166666666667,0.0,1181.0,"Wichita, KS",-97.43277778,37.65,"San Francisco, CA"
Q3 of 2016,31.0,363.0,430.64516129032256,0.0,1045.0,"Wichita, KS",-97.43277778,37.65,"San Jose, CA"
Q3 of 2016,24.0,114.5,381.8636363636364,11.0,1588.0,"Idaho Falls, ID",-112.06472222,43.51611111,"Oakland, CA"
Q3 of 2016,41.0,495.0,553.7179487179487,0.0,1203.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Francisco, CA"
Q3 of 2016,15.0,593.0,681.5833333333334,471.0,1222.0,"Idaho Falls, ID",-112.06472222,43.51611111,"San Jose, CA"
Q3 of 2016,84.0,567.0,579.156626506024,11.0,1668.0,"Wilmington, NC",-77.90388889,34.26694444,"San Francisco, CA"
Q3 of 2016,4.0,528.0,565.0,466.0,738.0,"Wilmington, NC",-77.90388889,34.26694444,"San Jose, CA"
Q3 of 2016,8.0,698.5,653.75,32.0,1119.0,"Iron Mountain/Kingsfd, MI",-88.11416667,45.81555556,"San Francisco, CA"
Q3 of 2016,144.0,488.0,526.1617647058823,11.0,1176.0,"Indianapolis, IN",-86.28166667,39.72888889,"Oakland, CA"
Q3 of 2016,490.0,525.0,595.5409836065573,0.0,2371.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Francisco, CA"
Q3 of 2016,154.0,481.0,517.9597315436241,0.0,2072.0,"Indianapolis, IN",-86.28166667,39.72888889,"San Jose, CA"
Q3 of 2016,4.0,660.5,752.5,590.0,1099.0,"International Falls, MN",-93.40416667,48.56305556,"San Francisco, CA"
Q3 of 2016,2.0,622.5,622.5,548.0,697.0,"International Falls, MN",-93.40416667,48.56305556,"San Jose, CA"
Q3 of 2016,1.0,888.0,888.0,888.0,888.0,"Williamsport, PA",-76.92055556,41.24222222,"San Francisco, CA"
Q3 of 2016,7.0,526.5,412.6666666666667,0.0,723.0,"Williston, ND",-103.63611111,48.17611111,"San Francisco, CA"
Q3 of 2016,1.0,488.0,488.0,488.0,488.0,"Williston, ND",-103.63611111,48.17611111,"San Jose, CA"
Q3 of 2016,25.0,436.0,448.63157894736844,11.0,1176.0,"Islip, NY",-73.10083333,40.79666667,"Oakland, CA"
Q3 of 2016,10.0,575.0,496.6666666666667,11.0,853.0,"Islip, NY",-73.10083333,40.79666667,"San Francisco, CA"
Q3 of 2016,3.0,379.0,418.6666666666667,351.0,526.0,"Islip, NY",-73.10083333,40.79666667,"San Jose, CA"
Q3 of 2016,1.0,527.0,527.0,527.0,527.0,"Ithaca/Cortland, NY",-76.45805556,42.49027778,"Oakland, CA"
Q3 of 2016,48.0,573.0,609.2916666666666,0.0,1701.0,"Ithaca/Cortland, NY",-76.45805556,42.49027778,"San Francisco, CA"
Q3 of 2016,2.0,494.5,494.5,0.0,989.0,"Ithaca/Cortland, NY",-76.45805556,42.49027778,"San Jose, CA"
Q3 of 2016,88.0,672.0,661.1829268292682,11.0,1400.0,"Hilo, HI",-155.05805556,19.72361111,"Oakland, CA"
Q3 of 2016,69.0,762.0,771.7313432835821,0.0,2498.0,"Hilo, HI",-155.05805556,19.72361111,"San Francisco, CA"
Q3 of 2016,62.0,610.0,657.271186440678,437.0,1530.0,"Hilo, HI",-155.05805556,19.72361111,"San Jose, CA"
Q3 of 2016,20.0,694.5,672.4,11.0,1038.0,"Jackson, WY",-110.73694444,43.60666667,"Oakland, CA"
Q3 of 2016,352.0,600.0,610.8902953586498,0.0,1706.0,"Jackson, WY",-110.73694444,43.60666667,"San Francisco, CA"
Q3 of 2016,61.0,608.0,586.3454545454546,0.0,1328.0,"Jackson, WY",-110.73694444,43.60666667,"San Jose, CA"
Q3 of 2016,10.0,470.0,481.9,342.0,673.0,"Jackson/Vicksburg, MS",-90.07583333,32.30972222,"Oakland, CA"
Q3 of 2016,52.0,467.0,538.76,0.0,2432.0,"Jackson/Vicksburg, MS",-90.07583333,32.30972222,"San Francisco, CA"
Q3 of 2016,15.0,577.0,580.1333333333333,11.0,1441.0,"Jackson/Vicksburg, MS",-90.07583333,32.30972222,"San Jose, CA"
Q3 of 2016,29.0,536.0,547.5357142857143,11.0,1182.0,"Jacksonville, FL",-81.68777778,30.48472222,"Oakland, CA"
Q3 of 2016,219.0,484.5,539.9902912621359,0.0,2178.0,"Jacksonville, FL",-81.68777778,30.48472222,"San Francisco, CA"
Q3 of 2016,38.0,569.0,618.2972972972973,11.0,1361.0,"Jacksonville, FL",-81.68777778,30.48472222,"San Jose, CA"
Q3 of 2016,422.0,467.5,485.92105263157896,0.0,1607.0,"New York, NY",-73.77694444,40.63861111,"Oakland, CA"
Q3 of 2016,6839.0,559.0,742.5670103092783,0.0,8094.0,"New York, NY",-73.77694444,40.63861111,"San Francisco, CA"
Q3 of 2016,478.0,491.5,511.19303797468353,0.0,2385.0,"New York, NY",-73.77694444,40.63861111,"San Jose, CA"
Q3 of 2016,1.0,857.0,857.0,857.0,857.0,"New York, NY",-73.77694444,40.63861111,"Santa Rosa, CA"
Q3 of 2016,4.0,606.0,588.75,349.0,794.0,"Joplin, MO",-94.49777778,37.14972222,"San Francisco, CA"
Q3 of 2016,3.0,597.0,552.3333333333334,459.0,601.0,"Joplin, MO",-94.49777778,37.14972222,"San Jose, CA"
Q3 of 2016,1.0,684.0,684.0,684.0,684.0,"Jamestown, ND",-98.67833333,46.93,"San Francisco, CA"
Q3 of 2016,3.0,442.0,545.6666666666666,380.0,815.0,"Jamestown, ND",-98.67833333,46.93,"San Jose, CA"
Q3 of 2016,22.0,521.0,496.6363636363636,11.0,1215.0,"Juneau, AK",-134.57472222,58.35555556,"Oakland, CA"
Q3 of 2016,72.0,535.5,523.6666666666666,0.0,1132.0,"Juneau, AK",-134.57472222,58.35555556,"San Francisco, CA"
Q3 of 2016,39.0,545.0,536.3888888888889,11.0,1156.0,"Juneau, AK",-134.57472222,58.35555556,"San Jose, CA"
Q3 of 2016,13.0,601.0,656.0769230769231,318.0,1141.0,"Juneau, AK",-134.57472222,58.35555556,"Santa Rosa, CA"
Q3 of 2016,1446.0,602.5,633.6722222222222,0.0,1859.0,"Kona, HI",-156.04555556,19.73888889,"Oakland, CA"
Q3 of 2016,781.0,837.0,974.1396508728179,0.0,4332.0,"Kona, HI",-156.04555556,19.73888889,"San Francisco, CA"
Q3 of 2016,624.0,614.0,640.703125,11.0,1798.0,"Kona, HI",-156.04555556,19.73888889,"San Jose, CA"
Q3 of 2016,27.0,524.5,522.7307692307693,0.0,1472.0,"Ketchikan, AK",-131.71666667,55.35833333,"Oakland, CA"
Q3 of 2016,20.0,504.0,454.5625,11.0,820.0,"Ketchikan, AK",-131.71666667,55.35833333,"San Francisco, CA"
Q3 of 2016,36.0,482.0,478.25,11.0,1619.0,"Ketchikan, AK",-131.71666667,55.35833333,"San Jose, CA"
Q3 of 2016,7.0,501.0,484.7142857142857,165.0,779.0,"Ketchikan, AK",-131.71666667,55.35833333,"Santa Rosa, CA"
Q3 of 2016,1.0,413.0,413.0,413.0,413.0,"Lansing, MI",-84.58833333,42.77916667,"Oakland, CA"
Q3 of 2016,29.0,479.0,459.22222222222223,0.0,787.0,"Lansing, MI",-84.58833333,42.77916667,"San Francisco, CA"
Q3 of 2016,3.0,575.0,489.3333333333333,11.0,882.0,"Lansing, MI",-84.58833333,42.77916667,"San Jose, CA"
Q3 of 2016,4.0,420.0,418.25,363.0,470.0,"Laramie, WY",-105.67305556,41.31361111,"San Francisco, CA"
Q3 of 2016,3.0,386.0,598.6666666666666,382.0,1028.0,"Laramie, WY",-105.67305556,41.31361111,"San Jose, CA"
Q3 of 2016,6208.0,236.0,274.14921780986765,0.0,844.0,"Las Vegas, NV",-115.15222222,36.08,"Oakland, CA"
Q3 of 2016,10321.0,257.0,301.7423672103722,0.0,9999.0,"Las Vegas, NV",-115.15222222,36.08,"San Francisco, CA"
Q3 of 2016,5866.0,275.0,301.94955489614244,11.0,1242.0,"Las Vegas, NV",-115.15222222,36.08,"San Jose, CA"
Q3 of 2016,12.0,34.0,41.5,22.0,85.0,"Las Vegas, NV",-115.15222222,36.08,"Santa Rosa, CA"
Q3 of 2016,7.0,384.0,403.14285714285717,319.0,490.0,"Lawton/Fort Sill, OK",-98.41611111,34.56972222,"San Francisco, CA"
Q3 of 2016,4.0,384.0,376.25,272.0,465.0,"Lawton/Fort Sill, OK",-98.41611111,34.56972222,"San Jose, CA"
Q3 of 2016,10569.0,221.0,238.02846534653466,0.0,886.0,"Los Angeles, CA",-118.40805556,33.9425,"Oakland, CA"
Q3 of 2016,28533.0,244.0,295.0714759535655,0.0,9999.0,"Los Angeles, CA",-118.40805556,33.9425,"San Francisco, CA"
Q3 of 2016,9476.0,244.0,272.5498065764023,0.0,2445.0,"Los Angeles, CA",-118.40805556,33.9425,"San Jose, CA"
Q3 of 2016,1079.0,267.0,277.4185185185185,0.0,636.0,"Los Angeles, CA",-118.40805556,33.9425,"Santa Rosa, CA"
Q3 of 2016,11.0,456.5,432.4,11.0,937.0,"Lubbock, TX",-101.82277778,33.66222222,"Oakland, CA"
Q3 of 2016,9.0,297.0,461.22222222222223,11.0,1442.0,"Lubbock, TX",-101.82277778,33.66222222,"San Francisco, CA"
Q3 of 2016,8.0,457.0,465.85714285714283,11.0,805.0,"Lubbock, TX",-101.82277778,33.66222222,"San Jose, CA"
Q3 of 2016,2.0,678.0,678.0,672.0,684.0,"North Platte, NE",-100.69666667,41.12833333,"San Francisco, CA"
Q3 of 2016,9.0,556.0,640.2222222222222,0.0,1407.0,"Lake Charles, LA",-93.22555556,30.13111111,"San Francisco, CA"
Q3 of 2016,1.0,511.0,511.0,511.0,511.0,"Lake Charles, LA",-93.22555556,30.13111111,"San Jose, CA"
Q3 of 2016,2.0,555.5,555.5,499.0,612.0,"Lebanon-Hanover, NH",-72.30583333,43.62805556,"San Francisco, CA"
Q3 of 2016,2.0,645.5,645.5,495.0,796.0,"Lexington, KY",-84.60222222,38.03972222,"Oakland, CA"
Q3 of 2016,67.0,532.0,578.469696969697,0.0,1773.0,"Lexington, KY",-84.60222222,38.03972222,"San Francisco, CA"
Q3 of 2016,11.0,602.0,609.7272727272727,405.0,952.0,"Lexington, KY",-84.60222222,38.03972222,"San Jose, CA"
Q3 of 2016,1.0,567.0,567.0,567.0,567.0,"Lafayette, LA",-91.9875,30.20472222,"Oakland, CA"
Q3 of 2016,30.0,554.0,580.9310344827586,0.0,1192.0,"Lafayette, LA",-91.9875,30.20472222,"San Francisco, CA"
Q3 of 2016,12.0,515.0,528.6666666666666,0.0,799.0,"Lafayette, LA",-91.9875,30.20472222,"San Jose, CA"
Q3 of 2016,248.0,412.5,427.41584158415844,11.0,1236.0,"New York, NY",-73.87583333,40.77944444,"Oakland, CA"
Q3 of 2016,654.0,454.0,515.2679738562091,0.0,3285.0,"New York, NY",-73.87583333,40.77944444,"San Francisco, CA"
Q3 of 2016,220.0,477.0,508.6470588235294,0.0,1662.0,"New York, NY",-73.87583333,40.77944444,"San Jose, CA"
Q3 of 2016,6588.0,179.0,195.1291963377416,0.0,886.0,"Long Beach, CA",-118.15111111,33.8175,"Oakland, CA"
Q3 of 2016,3266.0,194.0,202.69823434991974,0.0,708.0,"Long Beach, CA",-118.15111111,33.8175,"San Francisco, CA"
Q3 of 2016,1.0,182.0,182.0,182.0,182.0,"Long Beach, CA",-118.15111111,33.8175,"San Jose, CA"
Q3 of 2016,1819.0,630.0,647.6740139211137,0.0,2526.0,"Lihue, HI",-159.34583333,21.97916667,"Oakland, CA"
Q3 of 2016,914.0,795.0,844.7849462365591,0.0,3182.0,"Lihue, HI",-159.34583333,21.97916667,"San Francisco, CA"
Q3 of 2016,951.0,624.0,657.7637271214642,0.0,9999.0,"Lihue, HI",-159.34583333,21.97916667,"San Jose, CA"
Q3 of 2016,1.0,1067.0,1067.0,1067.0,1067.0,"Lihue, HI",-159.34583333,21.97916667,"Santa Rosa, CA"
Q3 of 2016,50.0,478.0,554.1702127659574,11.0,1186.0,"Little Rock, AR",-92.23444444,34.72916667,"Oakland, CA"
Q3 of 2016,88.0,485.5,529.4404761904761,0.0,1546.0,"Little Rock, AR",-92.23444444,34.72916667,"San Francisco, CA"
Q3 of 2016,32.0,519.5,595.0,11.0,1152.0,"Little Rock, AR",-92.23444444,34.72916667,"San Jose, CA"
Q3 of 2016,45.0,497.5,501.0,0.0,1067.0,"Lincoln, NE",-96.75888889,40.85083333,"San Francisco, CA"
Q3 of 2016,6.0,499.0,471.8333333333333,0.0,819.0,"Lincoln, NE",-96.75888889,40.85083333,"San Jose, CA"
Q3 of 2016,4.0,592.5,660.0,543.0,912.0,"Lanai, HI",-156.94944444,20.78472222,"Oakland, CA"
Q3 of 2016,5.0,1088.0,1406.4,518.0,2788.0,"Lanai, HI",-156.94944444,20.78472222,"San Francisco, CA"
Q3 of 2016,6.0,671.0,682.1666666666666,586.0,795.0,"Lanai, HI",-156.94944444,20.78472222,"San Jose, CA"
Q3 of 2016,2.0,742.0,742.0,742.0,742.0,"Laredo, TX",-99.46111111,27.54472222,"San Francisco, CA"
Q3 of 2016,2.0,431.0,431.0,401.0,461.0,"Laredo, TX",-99.46111111,27.54472222,"San Jose, CA"
Q3 of 2016,10.0,609.0,528.3333333333334,11.0,905.0,"La Crosse, WI",-91.25638889,43.87722222,"San Francisco, CA"
Q3 of 2016,10.0,565.0,618.1111111111111,283.0,1107.0,"La Crosse, WI",-91.25638889,43.87722222,"San Jose, CA"
Q3 of 2016,2.0,1092.0,1092.0,656.0,1528.0,"Lewisburg, WV",-80.39861111,37.85972222,"San Francisco, CA"
Q3 of 2016,9.0,341.0,404.22222222222223,279.0,1029.0,"Lewiston, ID",-117.01444444,46.37472222,"Oakland, CA"
Q3 of 2016,11.0,407.0,433.9,11.0,967.0,"Lewiston, ID",-117.01444444,46.37472222,"San Francisco, CA"
Q3 of 2016,13.0,307.0,312.46153846153845,11.0,538.0,"Lewiston, ID",-117.01444444,46.37472222,"San Jose, CA"
Q3 of 2016,2.0,509.0,509.0,405.0,613.0,"Lewiston, ID",-117.01444444,46.37472222,"Santa Rosa, CA"
Q3 of 2016,16.0,515.5,645.25,439.0,1190.0,"Lynchburg, VA",-79.20111111,37.32694444,"San Francisco, CA"
Q3 of 2016,5.0,637.0,748.0,528.0,1286.0,"Midland/Odessa, TX",-102.20138889,31.94083333,"Oakland, CA"
Q3 of 2016,5.0,394.0,360.2,0.0,621.0,"Midland/Odessa, TX",-102.20138889,31.94083333,"San Francisco, CA"
Q3 of 2016,6.0,388.0,392.1666666666667,11.0,714.0,"Midland/Odessa, TX",-102.20138889,31.94083333,"San Jose, CA"
Q3 of 2016,1.0,525.0,525.0,525.0,525.0,"Saginaw/Bay City/Midland, MI",-84.08166667,43.53166667,"Oakland, CA"
Q3 of 2016,36.0,543.0,568.9090909090909,0.0,1309.0,"Saginaw/Bay City/Midland, MI",-84.08166667,43.53166667,"San Francisco, CA"
Q3 of 2016,2.0,505.5,505.5,418.0,593.0,"Saginaw/Bay City/Midland, MI",-84.08166667,43.53166667,"San Jose, CA"
Q3 of 2016,385.0,412.5,442.94444444444446,11.0,1170.0,"Kansas City, MO",-94.71388889,39.2975,"Oakland, CA"
Q3 of 2016,488.0,445.0,537.1766304347826,0.0,2608.0,"Kansas City, MO",-94.71388889,39.2975,"San Francisco, CA"
Q3 of 2016,147.0,435.0,499.5507246376812,11.0,1338.0,"Kansas City, MO",-94.71388889,39.2975,"San Jose, CA"
Q3 of 2016,430.0,458.0,467.5238095238095,11.0,1507.0,"Orlando, FL",-81.32472222,28.43166667,"Oakland, CA"
Q3 of 2016,1675.0,508.0,591.6559139784946,0.0,7427.0,"Orlando, FL",-81.32472222,28.43166667,"San Francisco, CA"
Q3 of 2016,465.0,473.0,490.7690531177829,0.0,1872.0,"Orlando, FL",-81.32472222,28.43166667,"San Jose, CA"
Q3 of 2016,2.0,673.0,673.0,467.0,879.0,"Orlando, FL",-81.32472222,28.43166667,"Santa Rosa, CA"
Q3 of 2016,1.0,601.0,601.0,601.0,601.0,"Harrisburg, PA",-76.76222222,40.19305556,"Oakland, CA"
Q3 of 2016,99.0,535.0,605.659793814433,0.0,1822.0,"Harrisburg, PA",-76.76222222,40.19305556,"San Francisco, CA"
Q3 of 2016,7.0,592.0,662.7142857142857,11.0,1562.0,"Harrisburg, PA",-76.76222222,40.19305556,"San Jose, CA"
Q3 of 2016,1236.0,436.0,468.39522546419096,11.0,1140.0,"Chicago, IL",-87.75194444,41.785,"Oakland, CA"
Q3 of 2016,569.0,391.0,404.6008230452675,11.0,1115.0,"Chicago, IL",-87.75194444,41.785,"San Francisco, CA"
Q3 of 2016,380.0,410.5,429.6901408450704,11.0,1335.0,"Chicago, IL",-87.75194444,41.785,"San Jose, CA"
Q3 of 2016,3.0,504.0,518.0,444.0,606.0,"Meridian, MS",-88.74916667,32.33722222,"San Francisco, CA"
Q3 of 2016,2.0,247.5,247.5,11.0,484.0,"Meridian, MS",-88.74916667,32.33722222,"San Jose, CA"
Q3 of 2016,36.0,456.0,521.7941176470588,11.0,1058.0,"Memphis, TN",-89.97861111,35.04972222,"Oakland, CA"
Q3 of 2016,220.0,443.0,508.0964467005076,0.0,1881.0,"Memphis, TN",-89.97861111,35.04972222,"San Francisco, CA"
Q3 of 2016,76.0,489.0,538.169014084507,0.0,1310.0,"Memphis, TN",-89.97861111,35.04972222,"San Jose, CA"
Q3 of 2016,33.0,478.5,502.625,0.0,1047.0,"Mission/McAllen/Edinburg, TX",-98.23972222,26.17694444,"San Francisco, CA"
Q3 of 2016,16.0,461.0,490.4375,11.0,1025.0,"Mission/McAllen/Edinburg, TX",-98.23972222,26.17694444,"San Jose, CA"
Q3 of 2016,123.0,489.0,530.6944444444445,0.0,1246.0,"Medford, OR",-122.87222222,42.37361111,"San Francisco, CA"
Q3 of 2016,17.0,529.0,622.0,342.0,1177.0,"Montgomery, AL",-86.39111111,32.3,"San Francisco, CA"
Q3 of 2016,11.0,486.0,475.3636363636364,11.0,801.0,"Montgomery, AL",-86.39111111,32.3,"San Jose, CA"
Q3 of 2016,4.0,633.0,490.5,0.0,696.0,"Morgantown, WV",-79.91583333,39.64277778,"San Francisco, CA"
Q3 of 2016,7.0,658.0,850.4285714285714,555.0,1491.0,"Manhattan/Ft. Riley, KS",-96.66888889,39.14222222,"San Francisco, CA"
Q3 of 2016,1.0,487.0,487.0,487.0,487.0,"Manhattan/Ft. Riley, KS",-96.66888889,39.14222222,"San Jose, CA"
Q3 of 2016,73.0,514.0,517.2459016393443,11.0,1162.0,"Manchester, NH",-71.43888889,42.93833333,"Oakland, CA"
Q3 of 2016,100.0,492.0,478.82105263157894,0.0,1329.0,"Manchester, NH",-71.43888889,42.93833333,"San Francisco, CA"
Q3 of 2016,20.0,441.5,487.27777777777777,11.0,1309.0,"Manchester, NH",-71.43888889,42.93833333,"San Jose, CA"
Q3 of 2016,16.0,566.0,551.3333333333334,11.0,1131.0,"Miami, FL",-80.28611111,25.7925,"Oakland, CA"
Q3 of 2016,1139.0,462.5,537.1541450777202,0.0,2928.0,"Miami, FL",-80.28611111,25.7925,"San Francisco, CA"
Q3 of 2016,65.0,481.0,463.765625,11.0,1420.0,"Miami, FL",-80.28611111,25.7925,"San Jose, CA"
Q3 of 2016,1.0,11.0,11.0,11.0,11.0,"Miami, FL",-80.28611111,25.7925,"Santa Rosa, CA"
Q3 of 2016,90.0,413.0,435.0344827586207,11.0,1133.0,"Milwaukee, WI",-87.89722222,42.95027778,"Oakland, CA"
Q3 of 2016,645.0,421.0,500.25469168900804,0.0,9625.0,"Milwaukee, WI",-87.89722222,42.95027778,"San Francisco, CA"
Q3 of 2016,115.0,432.0,485.8181818181818,0.0,1330.0,"Milwaukee, WI",-87.89722222,42.95027778,"San Jose, CA"
Q3 of 2016,13.0,459.0,457.3333333333333,0.0,705.0,"Muskegon, MI",-86.2375,43.17055556,"San Francisco, CA"
Q3 of 2016,1.0,752.0,752.0,752.0,752.0,"Hoolehua, HI",-157.1,21.15277778,"San Francisco, CA"
Q3 of 2016,2.0,748.5,748.5,673.0,824.0,"Hoolehua, HI",-157.1,21.15277778,"San Jose, CA"
Q3 of 2016,19.0,520.0,434.7894736842105,11.0,747.0,"Melbourne, FL",-80.64305556,28.1025,"San Francisco, CA"
Q3 of 2016,1.0,383.0,383.0,383.0,383.0,"Melbourne, FL",-80.64305556,28.1025,"San Jose, CA"
Q3 of 2016,1.0,872.0,872.0,872.0,872.0,"Moline, IL",-90.505,41.44888889,"Oakland, CA"
Q3 of 2016,44.0,412.0,480.95238095238096,0.0,1078.0,"Moline, IL",-90.505,41.44888889,"San Francisco, CA"
Q3 of 2016,14.0,480.5,607.5,11.0,1392.0,"Moline, IL",-90.505,41.44888889,"San Jose, CA"
Q3 of 2016,3.0,491.0,509.6666666666667,471.0,567.0,"Monroe, LA",-92.03888889,32.51111111,"Oakland, CA"
Q3 of 2016,24.0,446.5,422.0,0.0,684.0,"Monroe, LA",-92.03888889,32.51111111,"San Francisco, CA"
Q3 of 2016,5.0,495.0,512.25,411.0,648.0,"Monroe, LA",-92.03888889,32.51111111,"San Jose, CA"
Q3 of 2016,1.0,413.0,413.0,413.0,413.0,"Mobile, AL",-88.24083333,30.68833333,"Oakland, CA"
Q3 of 2016,61.0,494.0,524.2549019607843,0.0,1195.0,"Mobile, AL",-88.24083333,30.68833333,"San Francisco, CA"
Q3 of 2016,20.0,487.0,503.10526315789474,11.0,1073.0,"Mobile, AL",-88.24083333,30.68833333,"San Jose, CA"
Q3 of 2016,22.0,484.0,430.3181818181818,0.0,728.0,"Minot, ND",-101.28083333,48.25944444,"San Francisco, CA"
